,key1,key2,score
1466,journals/ijhpcn/chenfycx05,conf/islped/chench96,0.35404462
1467,conf/icumt/vigatobtv09,journals/debu/rahimisl82,0.2920354
1468,conf/sigcomm/dhananjayzls09,conf/ecows/ahompo09,0.2501492
1469,conf/npc/xucllw04,journals/scjapan/hagiharahw05,0.32126874
1470,journals/tele/weil99,conf/isss/jerrayapnw01,0.23777825
1471,conf/dexa/xuschhc10,journals/tsmc/mougqc08,0.40048915
1472,conf/fcs/antonopoulossp05,journals/fgcs/saltera07,0.9978197
1473,conf/infocom/kredodm09,journals/cn/kredom07,0.99445355
1474,journals/ior/bassambookr09,conf/ecis/cordellas03,0.36455622
1475,journals/jsc/dalmasgs96,journals/bioinformatics/prickettpdt06,0.32208374
1476,journals/bioinformatics/bhattacharjeepna04,journals/nar/nelsonpac03,0.9295461
1477,conf/aiide/bournes05,conf/icdim/sattars10,0.2657199
1478,journals/micro/taylorkmwgghjllmssssfaa02,journals/arscom/allstonggqs00,0.2027739
1479,conf/sigcomm/edwardsfl09,conf/parle/stellnerbll94,0.29092294
1480,conf/iccs/ellis95,conf/sdm/bijrallg08,0.24011251
1481,conf/ijcnn/nevillez07,conf/icira/yaozlx08,0.27104548
1482,conf/gi/dittrichkml84,journals/ife/weikumwdmw97,0.24011251
1483,conf/paciia/tanzw08,conf/iscc/tant02,0.8775969
1484,journals/connection/muscara09,conf/icsoc/silva-lepesrmdi08,0.29797754
1485,journals/toplas/gilz05,conf/simvis/bousonvillehs99,0.23706593
1486,conf/mwcn/huszaki08,journals/dm/eggleton87,0.24509616
1487,conf/itc/josephsonda93,conf/fskd/liuf10a,0.22558135
1488,conf/ems/chakrabortyknt08,conf/smc/chakrabortybdhkn09,0.58584696
1489,conf/iceccs/chenlsyr07,conf/lsms/taolp07,0.23519863
1490,conf/csie/yazawatk09,journals/ieicet/hosokawatn07,0.7442431
1491,conf/eee/kuoay04,journals/ijwis/velasquezrbya05,0.97139657
1492,conf/cluster/hartleycoykh06,journals/isci/bugrarab86,0.25527117
1493,conf/eurocast/krajcapmpgl07,conf/soda/krivelevichny05,0.2501492
1494,conf/icpads/jiangwm05,conf/softerg/gronskih99,0.21168461
1495,conf/iscas/fanz04,conf/cav/ghorbalgp10,0.27380773
1496,conf/icalt/khangwt10,conf/ksem/tahamtanawt10,0.731842
1497,conf/geoinfo/coelhonbcf04,conf/cibse/carvalhocf07,0.6676676
1498,conf/icinco/proencarm04,conf/sies/metrolhocst08,0.7594611
1499,journals/internet/oppenheimerp02,conf/ics/iftodebdosl99,0.74098796
1500,conf/cis/zhux08,journals/infsof/xiao09,0.2501492
1501,conf/dl/brewerdhk96,conf/iccs/liugdp06,0.25724423
1502,journals/ijon/zhouzys09,conf/fskd/mahwfs10,0.62182194
1503,conf/wcre/daveyb00,conf/ht/alaghab09,0.2657199
1504,journals/tit/belfiorerv05,conf/pimrc/luzziob10,0.7993281
1505,journals/cmot/tsvetovatc07,journals/aai/tsvetovatyygmw97,0.2657199
1506,conf/3dpvt/langercmr06,conf/wimob/le-huyr08,0.25405294
1507,conf/imcsit/korzhikmlm10,conf/mmmacns/korzhikmmp03,0.92774427
1508,journals/compsec/kangphlc08,journals/procedia/kangsrrtv10,0.32026026
1509,conf/hicss/saaksjarvi99,conf/icassp/changbhab08,0.43485552
1510,conf/cec/michelitschwbh07,conf/icgi/nakamura06,0.297897
1511,conf/bildmed/dahmkefbh09,conf/dils/jablonskilmmfdm05,0.576536
1512,conf/gfkl/gangil07,journals/classification/lombardom10,0.93412125
1513,conf/icat/zhangwzlxq06,conf/icete/bernardosmc08,0.2803173
1514,conf/ewsn/roedigbs06,conf/icdar/weimj05,0.27643758
1515,conf/inria/sethicdikmst92,conf/iccs/olsonmm07,0.24509616
1516,conf/tpcg/leec04,journals/bc/vossmgs07,0.3114427
1517,journals/bioinformatics/hautaniemievwjyakm03,conf/aois/mariptt06,0.28189546
1518,conf/iscas/crainp04,journals/jcisd/janezico93,0.2884977
1519,conf/ismir/mauchd08,journals/mr/golanasg03,0.23519863
1520,journals/candc/celal96a,conf/vlsid/dasv09,0.27198786
1521,conf/geoinformatics/yuchcmy10,conf/eextt/lvwyyls02,0.2657199
1522,conf/sfp/sannellahagsblmms05,conf/ieaaie/hofmanncvbb88,0.24011251
1523,journals/cacm/kreger03,conf/icarcv/greeng04,0.21168461
1524,conf/itng/jiangwlg08,journals/prl/lvwlz10,0.6641539
1525,journals/cvgip/lisbg92,journals/jal/thanhab86,0.2657199
1526,journals/jocn/mechelliclfrpmp05,journals/cogsci/mcclellandwds10,0.2604616
1527,journals/ipl/chan81,conf/mhci/murray-smithrgjm07,0.27104548
1528,journals/automatica/lygerosts99,journals/cviu/yangwms08,0.2677447
1529,conf/siggraph/gershonbmrst94,journals/computer/champinegr90,0.5857095
1530,journals/ieicet/obataith06,conf/sofsem/gebala98,0.29300523
1531,conf/podc/attiyafk04,conf/icdcn/ellensw06,0.25527117
1532,conf/dexa/hungmgwj93,conf/policy/boughtonmph06,0.2604616
1533,conf/chi/mullerkmtdzhm05,conf/interact/yaroshmms09,0.5549998
1534,journals/nar/chenwljw06,conf/mobicom/wangsc05,0.5730239
1535,journals/jns/wulffs08,journals/mr/liu03,0.25625965
1536,journals/rti/slabaughsh03,conf/miccai/balochmfaszf10,0.26321754
1537,conf/ipccc/xieqn06,conf/icse/xiemy06,0.29398394
1538,journals/sigplan/mcdowellb98,conf/iticse/hanksmdk04,0.25527117
1539,conf/chi/vaucellej02,conf/interact/vaucellei07,0.27261472
1540,conf/phsn/liaotc96,conf/inria/sethicdikmst92,0.8664366
1541,conf/iswc/laerhovensg02,journals/corr/abs-cs-0505038,0.27643758
1542,journals/tc/xieq08,conf/kbse/caihx07,0.30513805
1543,journals/ci/pelletiere97,conf/ai/petrinjake03,0.21449672
1544,conf/oopsla/lius05,journals/fgcs/smithf06,0.2604616
1545,journals/ppl/guptag96,conf/raid/guptas03,0.27643758
1546,conf/dood/robleslg95,journals/pami/lobod03,0.2657199
1547,journals/siamcomp/aptm80,conf/saga/fitzpatrickm01,0.9518836
1548,conf/stacs/fialaklp10,conf/iccs/kaminski03,0.27149048
1549,journals/tse/sullivanms99,conf/woa/grossoabc10,0.30774346
1550,conf/icwn/ramaswamyfn05,conf/springsim/jinwf10,0.82033056
1551,conf/fskd/fengyzd05,conf/noms/duanzjm10,0.5738133
1552,journals/bc/basugts10,journals/tit/cairet01,0.8365673
1553,conf/gi/hammerlewrb05,conf/gi/wimmerrm07,0.96301347
1554,journals/corr/abs-1010-4980,conf/pdpta/uhmnll99,0.2960312
1555,journals/eccc/eccc-tr02-022,journals/jtaer/maassbg07,0.3205473
1556,journals/ml/maasst94,journals/jtaer/maassbg07,0.28741834
1557,conf/acsac/vignarkk03,conf/srds/kherk07,0.85383564
1558,conf/fskd/zhanghldc07,conf/sefm/sampathrsr07,0.27104548
1559,conf/fpl/labrecques07,conf/atal/juanps02,0.27643758
1560,journals/dm/rhoades10,conf/icita/phanh05,0.24759501
1561,conf/mkwi/matheiszswl08,journals/jec/herczegskwg09,0.22558135
1562,conf/wsc/zhanguc09,conf/kdd/aggarwalpz06,0.23519863
1563,conf/cp/baints05,journals/sigcse/sattarl07,0.2958573
1564,conf/ssr/cheongj99,conf/euromicro/jarzabek01,0.28189546
1565,conf/se/hoheiselfd10,conf/wirtschaftsinformatik/fellmannt09,0.8783981
1566,conf/wrac/kernb05,conf/date/ziegenbeinbfbrs05,0.28189546
1567,conf/icn/choicy05,journals/entcs/mondragongr03,0.24509616
1568,conf/dac/kahngcglnrh02,conf/asplos/colwellnopr87,0.5368536
1569,journals/dsp/gerlachb07,journals/eor/blochliger04,0.27104548
1570,conf/gecco/hussaincmvb05,journals/annals/marcum02,0.24011251
1571,journals/paa/chongrm03,conf/jcis/palaniappanr02,0.27104548
1572,journals/cse/pancratovkst08b,conf/micai/augusteijns00,0.25527117
1573,conf/iscas/puriks05,conf/acm/armstrongk78,0.27104548
1574,journals/scientometrics/behrensl11,conf/gi/hornllmmooprrrssvm03,0.23219535
1575,journals/ieicet/asakuran09,conf/seus/asakurahhcs07,0.7504228
1576,conf/hci/richardshbscl07,journals/software/nielsenr89,0.716589
1577,conf/icic/zhangc08,conf/icdm/zhangh04,0.28484413
1578,journals/cagd/langep05,journals/jct/csorbalsw04,0.82182
1579,conf/lpar/genaimc01,conf/iwmm/albertgg10,0.901915
1580,conf/icic/an10,conf/icic/gaolfay10,0.91409725
1581,conf/gvd/becker95,conf/icfca/becker05,0.27643758
1582,conf/icc/klein84,conf/ipsen/klein96,0.23706593
1583,journals/jmlr/biaucg10,conf/ih/choipk04,0.2739756
1584,conf/eccv/kembhaviyd10,journals/tcad/tzengh09,0.24011251
1585,conf/icalt/hastiect08,journals/aim/fayyaddw96,0.2677447
1586,conf/icra/trejoslenp10,conf/icra/kermanipm05,0.26869074
1587,conf/mie/rodrigueskbt09,conf/icdar/rasagnakjm09,0.29167747
1588,journals/siamco/daihx10,conf/percom/huangcwjf07,0.29038066
1589,journals/orl/jia01,conf/pkdd/hippmwg98,0.27643758
1590,conf/icoin/lixws05,conf/awcc/wanghwl04,0.24011251
1591,conf/appt/yangzl07,conf/icic/zhengyzzx08,0.63474166
1592,conf/iscas/lev-aris04,journals/ieicet/kimk07b,0.3145517
1593,journals/ras/sebastianpat09,journals/expert/chaudhuryr92,0.24011251
1594,journals/tvlsi/yangdnsj09,conf/ispan/tianhzl04,0.2501492
1595,conf/icc/esliww09,conf/ieeeares/daskss08,0.2604616
1596,journals/tc/mutyamwrnkxi09,conf/tools/wangzac99,0.29326874
1597,conf/dexaw/labordapc05,conf/tidse/wagesgc04,0.25527117
1598,journals/software/rechrd07,conf/scopes/deckerk03,0.2657199
1599,journals/pr/zhangw96,journals/software/zhangs06,0.9259097
1600,conf/fmoods/jacobs03,conf/ecoop/jacobsp09,0.2604616
1601,conf/iccs/fleissner07,conf/oopsla/baniassadf06,0.9898375
1602,journals/ijhci/sperschneiderb03,conf/dsl/reichweinrb99,0.27643758
1603,journals/aim/walkerkh88,conf/sigcse/musicantkbw07,0.25724423
1604,journals/ieicet/kanekoksts05,conf/cars/0002jsmk03,0.29958135
1605,journals/pr/wunschl95,journals/tmi/angelinilthh01,0.3085816
1606,journals/bmcbi/henkelepnw10,conf/icmens/gillidk04,0.27643758
1607,conf/oopsla/fraserbjkmmt09,conf/hpdc/keaheyfm01,0.27104548
1608,conf/vlsid/mandalcg97,journals/tcad/mohanc96,0.29300523
1609,conf/icip/bricqca08,conf/chi/braffortct94,0.23519863
1610,conf/esop/smithw00,conf/pdpta/smithf03,0.2501492
1611,conf/caepia/mendezifdc05,journals/aepia/fdez-riverolac00,0.7632374
1612,journals/fmsd/smithz95,conf/pdpta/smith04,0.300227
1613,conf/si3d/statemncccf95,conf/laptec/muraikaa05,0.2604616
1614,conf/hotos/brownh05,conf/icip/oliveirac08,0.25847244
1615,journals/cad/unalnsf11,conf/miccai/balochmfaszf10,0.59039307
1616,journals/ppl/papadakisfmdl09,journals/ppl/zimeotpffm08,0.85411364
1617,conf/fqas/puenteso09,journals/ijar/olivasgr03,0.33432636
1618,conf/icinco/manjunathsj04,journals/jvcir/kangkjl06,0.30604684
1619,journals/ijiids/matsuim10,conf/ipmu/coupey92,0.26926184
1620,reference/complexity/scargle09,journals/corr/cs-dc-0306070,0.22558135
1621,conf/icds/tomadcsf09,conf/ccgrid/zurawskisbd05,0.23219535
1622,conf/edoc/shafiqkmdf06,conf/iscapdcs/beckdmp04,0.3010247
1623,conf/eusai/blocksvg04,conf/webdb/schmidtkww00a,0.29300523
1624,conf/icn/fajardopm08,conf/icas/fajardolb09,0.24509616
1625,conf/cikm/zhoulmw10,conf/ht/steichenlow09,0.90071386
1626,conf/das/sunftfn08,conf/iscc/sunm02,0.621102
1627,conf/sofsem/christodoulakisia06,conf/spire/crochemoreinp03,0.7605671
1628,conf/icaris/pennisipm09,conf/dsd/notarangelogppp02,0.24509616
1629,conf/ispec/zhanghxy05,journals/ijac/liuz07,0.81282705
1630,conf/iptcomm/wuccl08,journals/network/chencwcl10,0.99714863
1631,journals/prl/pavlidis92,journals/pami/chenlp91,0.2604616
1632,conf/dexa/brunomm99,journals/isi/bruno01,0.96304536
1633,conf/iceccs/isazadehl96,journals/toplas/lamb87,0.9885401
1634,conf/icc/wanga00,conf/iccms/ruanxw09,0.29448342
1635,journals/tsp/liangzc06,conf/cans/zhangi07,0.31530944
1636,journals/kais/marsolop08,conf/infocom/chafekarkmps08,0.3307575
1637,conf/iscas/ramaswamym94,conf/kdd/jeskeslycxylhr05,0.2932858
1638,conf/icira/dengws08,conf/mascots/luolw05,0.23519863
1639,conf/mir/joyeuxddcbkf04,conf/icip/pankhr10,0.5658301
1640,journals/tsp/sekhars05,conf/isbi/seelamantulapdu09,0.25527117
1641,conf/sam/kimkylps06,conf/itc/adamsch98,0.2501492
1642,journals/appml/bordewichss09,conf/se/bellibs08,0.2604616
1643,conf/dac/kungdng92,conf/acm/armstrongk78,0.27052826
1644,journals/jsc/montesw10,conf/otm/wibmerbk10,0.8518062
1645,conf/sis/cuencalcg07,conf/saint/clementemrps05,0.6226328
1646,conf/pdcn/urabewkt07,conf/isads/sugurikm03,0.7459872
1647,journals/sac/foster03,journals/bc/fosterw93,0.98601043
1648,journals/fss/aytarmp06,journals/jcst/zhengpw04,0.23035483
1649,conf/sofsem/klonowskis08,conf/globecom/menonmbr06,0.28937107
1650,conf/mm/hsiehccywfhth09,journals/jsac/perez-luquel96,0.27840868
1651,conf/secrypt/joship08,conf/artcom/paisdrp09,0.27980664
1652,conf/iciar/zhouxww08,conf/kdd/zhoujpl09,0.29515436
1653,conf/ssdbm/bauerl03,journals/ife/bauerrs05,0.8174353
1654,journals/comcom/oppliger00,conf/wads/roydd07,0.3251388
1655,conf/pds/lukschmrw96,conf/gi/fankhauserfhjkkkkl0mooprrsbsssssvww05,0.31597295
1656,conf/iscis/kaldirimeey09,conf/evow/uyaru09,0.27643758
1657,conf/icic/pappalardocmp09,conf/icic/pennisipmc07,0.9990923
1658,conf/hci/hayashim09,conf/biostec/saekihs08,0.858524
1659,journals/dsonline/puzmanova03,journals/comcom/puzmanova93,0.46007413
1660,conf/pdc/bjorgvinssonh04,conf/pepc/glendinninghsg92,0.2604616
1661,journals/nar/chenwljw06,conf/vtc/wangjmdf09,0.29906222
1662,conf/mkwi/matheiszswl08,conf/cf/feys05,0.3138129
1663,journals/kais/daoudlb09,conf/ubimob/bouidghaghentb09,0.9727997
1664,journals/siamcomp/leung98,journals/tmi/gokturktabpjyn01,0.25847244
1665,conf/ppsn/mattfeldkb94,journals/ijdmmm/ehmkemem09,0.2677447
1666,journals/orl/dambrosiolm10,conf/fpl/lodimbcdc06,0.25209606
1667,conf/apbc/chanly06,journals/tse/abdel-ghalycl86,0.25527117
1668,conf/mobisys/miutba04,conf/sensys/hullbzcgmsbm06,0.53431
1669,journals/pvldb/zhangopt09,conf/sigmetrics/kumarmps05,0.2501492
1670,conf/aaai/ieongmnss05,conf/ifip11-9/mcgrewv07,0.2657199
1671,conf/icdcit/kimlko07,journals/cera/seolklp07,0.66107184
1672,conf/miccai/zengbsyozsmlm00,conf/micro/zhangvkidt01,0.274482
1673,journals/ar/pagellodfprs03,journals/isj/fitzgerald96,0.29684663
1674,conf/swarm/liuwlsl10,conf/icebe/chenhlwy07,0.27104548
1675,journals/jscic/broeckhovensrl04,conf/icsoc/smirnovwm10,0.2604616
1676,journals/ieicet/liyjcgzy09,journals/pc/newnszmhpk00,0.27104548
1677,conf/ccs/maurert10,conf/podc/lucasrm10,0.27515566
1678,conf/iccsa/shenscp03,conf/mss/behnkewklfm05,0.24509616
1679,conf/icmcs/asanoik06,journals/ar/driewerbs05,0.2604616
1680,conf/icra/kamamichiyal06,conf/chi/morrisonopljrnj09,0.26647455
1681,conf/profes/gusmaom06,conf/icip/wujk00,0.23519863
1682,conf/hci/kurosu97a,journals/tog/sadeghipjt10,0.24011251
1683,conf/acivs/kolsch10,journals/jcst/kunklezc08,0.24011251
1684,conf/icebe/caodt05,conf/sdm/dingss09,0.71999335
1685,conf/avbpa/kotropoulospfd97,conf/gi/kobersteinlbf04,0.24509616
1686,journals/trob/xus10,conf/aadebug/liangx05,0.87557596
1687,journals/jfp/aspinallhk08,conf/ieaaie/vargasbbhc88,0.24509616
1688,conf/pcm/zhuwxlf01,conf/icycs/liccf08,0.34608585
1689,conf/ccgrid/moreaumggdaacrfgggllllmopprrrrssswww03,conf/iscas/thamvichaibr03a,0.32814184
1690,journals/jss/emamb00,conf/robocup/birkwbk99,0.28862274
1691,journals/pr/meyerfrnpsn09,conf/sigmod/moerkotten08,0.26246065
1692,journals/corr/abs-math-0703019,conf/soda/shyamalkumarv07,0.94426775
1693,conf/ijcai/gevarteracccds77,conf/icde/gevarter87,0.85701925
1694,conf/gecco/linhz10,conf/csc/sunhaloogbb05,0.32255617
1695,journals/cera/qiugy07a,conf/conpar/diongu94,0.26169977
1696,journals/tsp/guerrieropgw10,journals/jcisd/willettwb86,0.30599496
1697,journals/tpds/carracb08,conf/p2p/duminucob08,0.30690554
1698,conf/ieeeares/pirontis08,conf/cdc/tommasigpvz09,0.31672767
1699,conf/hpcn/lukschmrw96,conf/gi/fankhauserfhjkkkkl0mooprrsbsssssvww05,0.30436724
1700,conf/cason/kammergrubervz09,conf/ki/hernandeznsw89,0.27643758
1701,journals/actac/csakany02,conf/atal/barbulescursz10,0.30270055
1702,conf/aspdac/wangxt09,journals/ijsnet/thaiwdj08,0.68882555
1703,conf/iswc/narayanaswamir00,conf/chi/wangsn10,0.3269374
1704,conf/wsc/bagdiap05,conf/iwann/pawlewskip09,0.92684776
1705,conf/ecai/imbert98,conf/hci/ferreaim09,0.2986552
1706,conf/nips/jolivetrlg05,conf/sigbdp/hopline90,0.27104548
1707,conf/doceng/sunwynkn03,conf/pcm/wanglzszg09,0.27040523
1708,journals/twc/atapattutj10,journals/tcom/annamalaitb05,0.26697403
1709,journals/sadm/zhangpu10,conf/avss/luzf07,0.59423685
1710,conf/trec/robertsonwz01,conf/riao/ritchiert07,0.2657199
1711,conf/icra/igarashik04,journals/jaciii/adachik07,0.9252396
1712,conf/fcs/farago05a,journals/aai/farago08,0.28754908
1713,conf/chi/ayatsukar05,conf/uist/ayatsukarm98,0.99487007
1714,journals/mam/moreolvma05,conf/lrec/maekawaymyokokd10,0.25527117
1715,conf/date/wangxvi06,conf/middleware/glasseysrntwf03,0.24011251
1716,conf/apbc/yeungylsyk04,journals/vlc/szetolyt03,0.97426355
1717,conf/f-egc/hacidz06,conf/cikm/sayedhz07,0.88217217
1718,journals/ieicet/nakamura05,journals/cor/jiyejg98,0.27643758
1719,journals/cviu/negahdaripourk00,conf/miar/liaotspk10,0.30630577
1720,conf/lcn/apelbm09,conf/amw/0002sl09,0.23519863
1721,journals/vc/wangcwlchpb08,conf/globecom/rui07,0.7950426
1722,conf/webi/muller-birnlj09,conf/group/mullerwh10,0.28141752
1723,journals/aim/yeap97,journals/corr/abs-cs-0504071,0.2604616
1724,conf/iri/latifwt07,conf/ecbs/latifst10,0.29763117
1725,journals/jcsc/khameinhb05,conf/iwsoc/babaiin03,0.8765346
1726,conf/iscas/olletajcg04a,conf/itc/jinpkcg03,0.9425357
1727,conf/kdd/weigendcfw98,conf/cidr/doannbccccdgghsv09,0.29858288
1728,conf/ercimdl/cranebcjmpsw06,conf/kdd/sculleymbb09,0.25724423
1729,conf/vtc/yokoobs09,conf/mobis/beckerks03,0.27643758
1730,conf/emsoft/baleanifms05,conf/fpl/baleanicffs02,0.9770196
1731,conf/kes/fujiiysm05,conf/hci/kawasugiyna93,0.29300523
1732,conf/cscw/beardphbns90,journals/tvlsi/chakradharbrp96,0.24011251
1733,journals/bmcbi/ciriellogg10,conf/dais/maknaviciuskz99,0.27104548
1734,journals/ivc/dickinsonbbemjp97,journals/dtj/edmondsonrbbbccddfjmmprstw95,0.3289316
1735,conf/airs/kimrcrck04,conf/w2gis/kimklj04,0.42245468
1736,journals/cma/yuanzwy08,journals/pami/zhuwgy10,0.33004797
1737,conf/cisst/songklkjs05,conf/icnsc/0002u07,0.24339767
1738,conf/iccd/caiw92,conf/iccs/caisbkk03,0.2657199
1739,conf/jcdl/fengm06,journals/prl/fenglm02,0.2961375
1740,journals/ibmrd/irvin01,journals/sigmetrics/irvin89,0.99880326
1741,conf/interact/mahmudm09,journals/corr/abs-1008-3357,0.29608
1742,conf/metmbs/rochhlh04,journals/pr/chaihzzs96,0.6230461
1743,conf/premi/keinduangjunpp05,journals/jirs/piamsa-ngaa99,0.8617864
1744,journals/jvcir/kimk08,conf/hci/kimkekask07,0.66657424
1745,journals/debu/eich85,journals/tkde/chend98,0.2462856
1746,conf/cisis/lerajp10,conf/nbis/alcarazgjp07,0.9633057
1747,journals/automatica/ishiharagt05,conf/pricai/arifii02,0.83970916
1748,journals/bmcbi/rothf07,conf/kbse/denneyf06,0.29623893
1749,conf/icpr/arcacl04,journals/jdcta/fukudatibuoa09,0.2871205
1750,conf/gpce/vizhanyoas04,journals/pervasive/kanjobrl09,0.25527117
1751,conf/icann/koutrascgd06,conf/chi/wenzel93,0.24509616
1752,conf/f-egc/comanz06,conf/ciarp/scuturicicz03,0.2533081
1753,journals/ws/sycarapas03,conf/masa/gozzipb01,0.28189546
1754,conf/ictac/jifengll05,conf/lsms/taolp07,0.2501492
1755,journals/cacm/simonsh05,conf/tapsoft/horning85,0.2208784
1756,conf/rsfdgrc/zhong05,journals/jacm/zhongw03,0.25527117
1757,conf/miccai/breenwll03,journals/tmi/salemslbgw02,0.9729238
1758,journals/ijon/almeidaa08,journals/crossroads/sawanthcc09,0.22558135
1759,journals/corr/abs-1012-5961,conf/msr/birdgdsh07,0.25209606
1760,conf/vrml/elienswrs07,journals/tsp/liupwp09,0.2604616
1761,conf/icassp/guerrierowmm08,journals/pc/brintglwmw88,0.2604616
1762,journals/vlsisp/sahoogas10,conf/ieaaie/shekharmvbc98,0.25601983
1763,journals/siamdm/fichkpr05,conf/wdag/brodskyew06,0.31597295
1764,conf/icip/jainp09,journals/dtj/edmondsonrbbbccddfjmmprstw95,0.27643758
1765,journals/orl/jia01,conf/paisi/shijll07,0.92901087
1766,conf/lics/altenkirchdhs01,conf/informatiktage/hofmann06,0.24011251
1767,conf/fskd/zouhtz06,conf/ispan/siegelbdkmpssttw96,0.29175535
1768,journals/twc/zhoulw06,conf/sigir/cringeanemw90,0.29731262
1769,journals/ieicet/parkl09a,conf/wisa/hwang0hr04,0.37806892
1770,journals/pvldb/chenglyllx10,journals/ijon/gradwohlg04,0.27643758
1771,journals/prl/ducbbmf97,conf/gi/zitterbartf03,0.26169977
1772,conf/codes/xuesls05,conf/rtcsa/xueyxss08,0.88274777
1773,conf/iceb/xiangko04,conf/iceb/kimk04a,0.88533765
1774,conf/caip/ditrichs07,conf/visapp/platzerdsnw09,0.30716377
1775,journals/sigmobile/sengxc09,journals/jcb/swidanzp06,0.24509616
1776,conf/esws/tuominenfvh09,conf/msr/nussbaumz10,0.30336332
1777,journals/endm/furedio09,conf/icic/tanglhzlt06,0.21624614
1778,conf/etra/loschkym00,conf/fdl/braunsshgr03,0.27643758
1779,conf/ieeeares/liulys08,journals/nar/jayapandianctyeilnsaasj07,0.2657199
1780,conf/atal/berryabcnppstuy06,conf/atal/vincentbaow03,0.27104548
1781,journals/tim/miceacuccg10,conf/saci/stanescuscccb07,0.49086878
1782,conf/cis/liy05,conf/premi/manwanimj07,0.2767516
1783,journals/jcisd/ottkspajs04,conf/fuzzy/mihaila97,0.24011251
1784,conf/iat/khannashs09,conf/visapp/aidarousgss07,0.28189546
1785,journals/el/chic09,journals/ieicet/kercc05,0.2604616
1786,conf/coopis/dragutl04,conf/webi/dragutfym09,0.2604616
1787,conf/hicss/shaofhl09,conf/wads/chenll07,0.29137093
1788,conf/icdm/analouimr07,conf/amt/beigipmm10,0.27104548
1789,journals/prl/zhangvk05,conf/hicss/zhangdsb00,0.24011251
1790,conf/sum/martinezppss10,conf/patmos/cappuccinopc05,0.24821237
1791,journals/amc/zhanggh10,journals/jasis/zhangb07,0.28637573
1792,conf/dsd/ryusm01,conf/date/kuacharoenmm03,0.19881997
1793,conf/gi/hesscs10,conf/gldv/martin95,0.27104548
1794,conf/pdpcs/sundaresang95,conf/cikm/parikhs08,0.27643758
1795,journals/tsmc/mastorocostast02,journals/pr/moustakidist10,0.2953573
1796,conf/mm/stadelmannf09,conf/etfa/mathessdhf08,0.74679834
1797,conf/gcse/coplienz00,conf/ifip8/qinzyx07,0.24509616
1798,conf/icassp/fuchs09,conf/icip/martinfgt08,0.94301724
1799,journals/ibmsj/boos85,journals/jsyml/boos76,0.9987953
1800,journals/tsp/zhangcl09,conf/acns/zhang07,0.28996533
1801,conf/icc/chenxjwz08,conf/apweb/zhoupsx04,0.28741834
1802,journals/mscs/escardohs04,journals/ki/bachfischerbhww07,0.25922722
1803,journals/jcc/luquebo94,journals/jcc/curutchetsbol03,0.7217048
1804,conf/icdim/osbornf07,journals/jcamd/kimgnsv93,0.3108925
1805,conf/acii/schroderdkmpppstw07,conf/ijcai/blandckrw91,0.54765207
1806,journals/nar/chenwljw06,conf/pcm/yuanzxww07,0.6050902
1807,conf/iscas/ushidayn02,journals/jcsc/yangnu03,0.97609776
1808,journals/ctw/spinellipo05,conf/ipps/kimll99,0.25888354
